complaint_id,city,complaint_latitude,complaint_longitude,actual_zone,predicted_zone,prediction_confidence,prob_zone_07,prob_zone_08,is_correct
CT011357,Faridabad,28.38418573085461,77.26918721478495,Zone_07,Zone_07,0.8049,0.8049,0.1951,True
CT002307,Faridabad,28.411348760302424,77.34468904894453,Zone_07,Zone_07,0.8889,0.8889,0.111,True
CT004135,Faridabad,28.409122059090457,77.28465375237836,Zone_08,Zone_07,0.7726,0.7726,0.2274,False
CT019063,Gurugram,28.478752737774485,76.94954539444508,Zone_08,Zone_08,0.9966,0.0034,0.9966,True
CT004977,Gurugram,28.4896093762556,76.95621472282875,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT001128,New Delhi,28.616301001308603,77.20584523303363,Zone_07,Zone_08,0.7277,0.2722,0.7277,False
CT009576,Faridabad,28.456595075711625,77.29159965880412,Zone_07,Zone_07,0.8755,0.8755,0.1195,True
CT006437,Faridabad,28.43157883126858,77.30346128942955,Zone_07,Zone_07,0.8799,0.8799,0.1201,True
CT012271,Ghaziabad,28.65660108418897,77.45528080255481,Zone_07,Zone_07,0.978,0.978,0.0,True
CT009477,Faridabad,28.36366657673233,77.30619315138904,Zone_07,Zone_07,0.8173,0.8173,0.1809,True
CT000799,New Delhi,28.66464128782765,77.19538100598433,Zone_08,Zone_08,0.7355,0.2643,0.7355,True
CT015249,New Delhi,28.674350608988576,77.18523364749628,Zone_08,Zone_08,0.6746,0.3244,0.6746,True
CT006996,Ghaziabad,28.69240591727664,77.50585897898733,Zone_07,Zone_07,0.9839,0.9839,0.0,True
CT017459,New Delhi,28.593745832507285,77.22153414906441,Zone_07,Zone_08,0.5838,0.4162,0.5838,False
CT001828,Gurugram,28.45963959748396,77.06119657419633,Zone_08,Zone_08,0.9897,0.0086,0.9897,True
CT005058,Faridabad,28.369571125759315,77.24725686151125,Zone_07,Zone_07,0.7752,0.7752,0.2247,True
CT015957,New Delhi,28.61405135256026,77.2832309138348,Zone_08,Zone_08,0.7286,0.2712,0.7286,True
CT009099,Faridabad,28.43687967291489,77.35677977026492,Zone_07,Zone_07,0.8669,0.8669,0.133,True
CT000021,Noida,28.51390403185364,77.39377997766772,Zone_07,Zone_07,0.9966,0.9966,0.0009,True
CT011921,Noida,28.57577756579389,77.44012716077626,Zone_07,Zone_07,0.9856,0.9856,0.0144,True
CT002738,Faridabad,28.371535367855017,77.27646361452646,Zone_07,Zone_07,0.8359,0.8359,0.164,True
CT003420,Ghaziabad,28.63924488062828,77.41865892401489,Zone_07,Zone_07,0.9615,0.9615,0.0025,True
CT003589,Noida,28.47169802314904,77.331268363548,Zone_07,Zone_07,0.9893,0.9893,0.0107,True
CT004278,Ghaziabad,28.64603043059289,77.41435841189663,Zone_07,Zone_07,0.963,0.963,0.0,True
CT009746,Noida,28.487998968309977,77.38051521229268,Zone_07,Zone_07,0.9947,0.9947,0.0053,True
CT017411,New Delhi,28.62356742002842,77.1721499439671,Zone_08,Zone_08,0.708,0.2919,0.708,True
CT011842,Ghaziabad,28.65775731271629,77.5060116318607,Zone_07,Zone_07,0.9955,0.9955,0.0007,True
CT019969,New Delhi,28.58592518640469,77.18055572014659,Zone_08,Zone_08,0.5656,0.4343,0.5656,True
CT005106,Gurugram,28.453120584148063,77.06212547874087,Zone_08,Zone_08,1.0,0.0,1.0,True
CT019795,Ghaziabad,28.72813839488301,77.50448296042157,Zone_07,Zone_07,0.9734,0.9734,0.0,True
CT017712,Gurugram,28.45488344058038,77.01344886714831,Zone_08,Zone_08,0.9971,0.0029,0.9971,True
CT007470,New Delhi,28.56950820745021,77.296948145188,Zone_08,Zone_08,0.7207,0.2793,0.7207,True
CT012989,New Delhi,28.67532899460462,77.21869837071283,Zone_08,Zone_08,0.7453,0.2546,0.7453,True
CT000228,Faridabad,28.396554797783416,77.33795937063279,Zone_08,Zone_07,0.7194,0.7194,0.2805,False
CT007027,New Delhi,28.633697411316916,77.19081392042115,Zone_08,Zone_08,0.6792,0.3198,0.6792,True
CT015712,Gurugram,28.509862411970705,77.02947547407189,Zone_08,Zone_08,0.9869,0.0114,0.9869,True
CT015903,Ghaziabad,28.68996066887509,77.42950549477223,Zone_07,Zone_07,0.9594,0.9594,0.0,True
CT015359,New Delhi,28.565852025069155,77.24746474002853,Zone_08,Zone_08,0.6594,0.3405,0.6594,True
CT003894,Faridabad,28.386592228140152,77.36036271321304,Zone_08,Zone_07,0.9001,0.9001,0.0999,False
CT017997,New Delhi,28.68591336380248,77.14537338459708,Zone_07,Zone_08,0.5787,0.4199,0.5787,False
CT004277,Gurugram,28.449537509390503,77.04342231141209,Zone_08,Zone_08,0.9998,0.0002,0.9998,True
CT004384,Gurugram,28.482873881484696,77.01572320430832,Zone_08,Zone_08,1.0,0.0,1.0,True
CT013044,New Delhi,28.69821020339574,77.27291508916886,Zone_08,Zone_08,0.5402,0.4593,0.5402,True
CT015082,Faridabad,28.41781700043036,77.28715616400183,Zone_07,Zone_07,0.8261,0.8261,0.1738,True
CT019876,New Delhi,28.600251074257443,77.16090108034587,Zone_07,Zone_08,0.6932,0.3067,0.6932,False
CT015704,Ghaziabad,28.642497453409625,77.44442832490493,Zone_07,Zone_07,0.8931,0.8931,0.0,True
CT005710,New Delhi,28.56226951670718,77.16168009716837,Zone_07,Zone_08,0.6563,0.3436,0.6563,False
CT016476,Noida,28.52418519568153,77.41940062303955,Zone_07,Zone_07,0.9952,0.9952,0.0048,True
CT012895,New Delhi,28.55592705341948,77.12456960044226,Zone_08,Zone_08,0.6711,0.3289,0.6711,True
CT002675,New Delhi,28.605947976836013,77.22963147276026,Zone_08,Zone_08,0.6345,0.3654,0.6345,True
CT007639,Faridabad,28.36254291560345,77.37157965199695,Zone_07,Zone_07,0.8496,0.8496,0.1504,True
CT019239,Gurugram,28.48504742332109,77.02557207606576,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT012618,Gurugram,28.360704539373284,76.98014194300008,Zone_08,Zone_08,0.9941,0.0059,0.9941,True
CT018307,New Delhi,28.662248789505558,77.177004363787,Zone_08,Zone_08,0.6974,0.3024,0.6974,True
CT016988,Gurugram,28.41242990494961,76.9947031343168,Zone_08,Zone_08,0.9974,0.0026,0.9974,True
CT018076,Noida,28.525349764723344,77.35111314055565,Zone_07,Zone_07,0.9828,0.9828,0.012,True
CT017096,Noida,28.56578840902486,77.438626617588,Zone_07,Zone_07,0.9951,0.9951,0.0048,True
CT015796,New Delhi,28.643643289669804,77.14489045528514,Zone_08,Zone_08,0.6432,0.3566,0.6432,True
CT000996,Gurugram,28.45997983761458,77.09750399441921,Zone_08,Zone_08,0.9859,0.0141,0.9859,True
CT016183,Gurugram,28.468131805738054,77.00218329641504,Zone_08,Zone_08,0.9998,0.0002,0.9998,True
CT007275,New Delhi,28.56791740939168,77.1383638520695,Zone_08,Zone_08,0.7044,0.2946,0.7044,True
CT010506,Noida,28.4824026911684,77.35409488075038,Zone_07,Zone_07,0.9986,0.9986,0.0013,True
CT013667,Faridabad,28.391669927658995,77.29166366343141,Zone_08,Zone_07,0.7746,0.7746,0.2254,False
CT010996,Ghaziabad,28.630796496774096,77.4763303724659,Zone_07,Zone_07,0.982,0.982,0.0006,True
CT009035,Gurugram,28.466611789302597,77.04956104877054,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT011388,New Delhi,28.62795870575412,77.23659841308582,Zone_08,Zone_08,0.7527,0.2472,0.7527,True
CT006832,New Delhi,28.633367050113748,77.3425178040735,Zone_07,Zone_07,0.5074,0.5074,0.4921,True
CT011607,New Delhi,28.62955785630319,77.26262580178752,Zone_08,Zone_08,0.5326,0.4673,0.5326,True
CT011645,New Delhi,28.593517275823043,77.15230871255743,Zone_08,Zone_08,0.6842,0.3158,0.6842,True
CT003881,New Delhi,28.59608569851429,77.12098106994581,Zone_08,Zone_08,0.5546,0.4454,0.5546,True
CT013221,Faridabad,28.3785025955334,77.33712994107943,Zone_07,Zone_07,0.8446,0.8446,0.1553,True
CT011173,Noida,28.526024281398165,77.35847462168637,Zone_07,Zone_07,0.995,0.995,0.0048,True
CT002786,New Delhi,28.62001716630515,77.23492986927744,Zone_08,Zone_08,0.6618,0.3381,0.6618,True
CT007994,Ghaziabad,28.639369162485583,77.4066890176123,Zone_07,Zone_07,0.9842,0.9842,0.0067,True
CT017840,New Delhi,28.645004177306564,77.19580967244457,Zone_08,Zone_08,0.5811,0.4189,0.5811,True
CT007791,New Delhi,28.63455093287792,77.29410604633604,Zone_07,Zone_08,0.6572,0.3427,0.6572,False
CT016660,Gurugram,28.48512200513594,76.992903154039,Zone_08,Zone_08,0.9946,0.0037,0.9946,True
CT017698,Noida,28.61003067447948,77.3417019729302,Zone_07,Zone_07,0.9833,0.9833,0.0166,True
CT015884,Ghaziabad,28.6167682462642,77.473416603697,Zone_07,Zone_07,0.9625,0.9625,0.0,True
CT008196,Faridabad,28.424756792597982,77.2946574667593,Zone_07,Zone_07,0.7972,0.7972,0.1974,True
CT015224,Faridabad,28.41993974115218,77.3220858162785,Zone_07,Zone_07,0.828,0.828,0.1719,True
CT001943,Gurugram,28.449012299177724,77.060668335869,Zone_08,Zone_08,0.9878,0.011,0.9878,True
CT018071,New Delhi,28.616790342892266,77.26181701910585,Zone_08,Zone_08,0.72,0.2799,0.72,True
CT018571,Noida,28.56609874056017,77.32876446236027,Zone_07,Zone_07,0.9923,0.9923,0.0077,True
CT009178,Gurugram,28.455293910984253,77.07752996142735,Zone_08,Zone_08,1.0,0.0,1.0,True
CT002274,Ghaziabad,28.637570675223625,77.51119221457841,Zone_07,Zone_07,0.9732,0.9732,0.0,True
CT003973,Faridabad,28.4586056833927,77.36413441138356,Zone_07,Zone_07,0.8216,0.8216,0.1784,True
CT014734,Noida,28.51466403063131,77.30533987623906,Zone_07,Zone_07,0.9845,0.9845,0.0154,True
CT012164,New Delhi,28.658177585744607,77.23501455419603,Zone_07,Zone_08,0.5858,0.414,0.5858,False
CT018371,New Delhi,28.60759971367957,77.1567942647429,Zone_08,Zone_08,0.6487,0.3512,0.6487,True
CT014880,Noida,28.448273107301908,77.33146246991528,Zone_07,Zone_07,0.9812,0.9812,0.0187,True
CT001840,New Delhi,28.62092728641881,77.22152165263124,Zone_07,Zone_08,0.5645,0.4355,0.5645,False
CT000139,Noida,28.4935664044421,77.34929353257414,Zone_07,Zone_07,0.9449,0.9449,0.055,True
CT015005,Gurugram,28.45348908496516,77.00257536758325,Zone_08,Zone_08,0.9966,0.0034,0.9966,True
CT001574,Ghaziabad,28.62709061231824,77.43486911784196,Zone_07,Zone_07,0.9588,0.9588,0.0,True
CT017640,Ghaziabad,28.659645212739672,77.40576740760555,Zone_07,Zone_07,0.9667,0.9667,0.0,True
CT016267,New Delhi,28.6625375719075,77.20788556662089,Zone_08,Zone_08,0.5523,0.4469,0.5523,True
CT018969,Faridabad,28.40645511166562,77.30483568838251,Zone_07,Zone_07,0.8837,0.8837,0.1163,True
CT003833,Gurugram,28.43551319541748,77.0596602938303,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT006378,Ghaziabad,28.70390928398973,77.43067117694785,Zone_07,Zone_07,0.9864,0.9864,0.0041,True
CT015179,Faridabad,28.405818514034188,77.33579799519792,Zone_07,Zone_07,0.8935,0.8935,0.1065,True
CT003569,Ghaziabad,28.70420781679598,77.5006265765324,Zone_07,Zone_07,0.9614,0.9614,0.0166,True
CT002461,Ghaziabad,28.68326450492367,77.44072244903488,Zone_07,Zone_07,0.9705,0.9705,0.0,True
CT008877,Ghaziabad,28.624408507571527,77.44438411183827,Zone_07,Zone_07,0.9647,0.9647,0.0,True
CT003842,New Delhi,28.60866495234449,77.27969815561467,Zone_08,Zone_08,0.6788,0.3211,0.6788,True
CT002604,Noida,28.530031879881737,77.49028129473186,Zone_07,Zone_07,0.9626,0.9626,0.0369,True
CT012085,Ghaziabad,28.707545403308163,77.48480494688465,Zone_07,Zone_07,0.989,0.989,0.0,True
CT011529,Noida,28.545895834395644,77.45941850410868,Zone_07,Zone_07,0.9958,0.9958,0.0042,True
CT016243,Ghaziabad,28.68045130294688,77.46261912419648,Zone_07,Zone_07,0.9863,0.9863,0.0,True
CT004393,Faridabad,28.38099380895612,77.33754509890205,Zone_07,Zone_07,0.8286,0.8286,0.1714,True
CT015506,Noida,28.50859312315334,77.43031136118111,Zone_07,Zone_07,0.9952,0.9952,0.0048,True
CT009918,Gurugram,28.48023299556712,77.02070725269742,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT011864,Noida,28.512816398151788,77.4451405482914,Zone_07,Zone_07,0.9639,0.9639,0.0358,True
CT018196,Gurugram,28.437310035359324,77.00370488041357,Zone_08,Zone_08,0.9998,0.0002,0.9998,True
CT009074,New Delhi,28.608600796364232,77.19077237372797,Zone_08,Zone_08,0.6292,0.3707,0.6292,True
CT016296,Gurugram,28.44421977718637,77.11001071454561,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT010032,Noida,28.49825496253332,77.43719971023135,Zone_07,Zone_07,0.9669,0.9669,0.0328,True
CT001458,Gurugram,28.47977874034062,77.0492037781775,Zone_08,Zone_08,0.9998,0.0002,0.9998,True
CT000368,New Delhi,28.64053591488354,77.18929390693756,Zone_08,Zone_08,0.6287,0.3711,0.6287,True
CT007866,Gurugram,28.456013946079352,77.02083669591829,Zone_08,Zone_08,0.9949,0.0051,0.9949,True
CT005981,Faridabad,28.43535938135556,77.25855358126442,Zone_07,Zone_07,0.7897,0.7897,0.2103,True
CT019232,Noida,28.57871196762035,77.35879664290847,Zone_07,Zone_07,0.9868,0.9868,0.0132,True
CT015653,Ghaziabad,28.693261224328985,77.43155546545132,Zone_07,Zone_07,0.9863,0.9863,0.0,True
CT019806,New Delhi,28.64352712701832,77.16284953067607,Zone_08,Zone_08,0.6652,0.3346,0.6652,True
CT013632,Ghaziabad,28.699818287761502,77.45969431831554,Zone_07,Zone_07,0.9864,0.9864,0.0006,True
CT016039,Faridabad,28.39877428160776,77.28339974786309,Zone_07,Zone_07,0.8609,0.8609,0.1373,True
CT005225,Gurugram,28.46140899214023,77.0293312652036,Zone_08,Zone_08,0.9996,0.0001,0.9996,True
CT017998,New Delhi,28.62961763160118,77.18680730867864,Zone_08,Zone_08,0.6864,0.3135,0.6864,True
CT003223,Noida,28.511514890917866,77.45075638685866,Zone_07,Zone_07,0.9868,0.9868,0.0132,True
CT019427,Noida,28.549906567551,77.32277838884055,Zone_07,Zone_07,0.9785,0.9785,0.0215,True
CT000990,Noida,28.616449080658622,77.38277122701032,Zone_07,Zone_07,0.9968,0.9968,0.0028,True
CT010330,Ghaziabad,28.65273169706657,77.50419619422574,Zone_07,Zone_07,0.959,0.959,0.0023,True
CT001985,New Delhi,28.58120883663429,77.23920111500537,Zone_07,Zone_08,0.6464,0.3535,0.6464,False
CT015218,Noida,28.50810091719302,77.37727316245721,Zone_07,Zone_07,0.9902,0.9902,0.0093,True
CT017145,New Delhi,28.603481785152216,77.21130748212705,Zone_08,Zone_08,0.6468,0.3467,0.6468,True
CT004925,Gurugram,28.423901811149346,76.99314618278099,Zone_08,Zone_08,0.9959,0.0041,0.9959,True
CT006455,New Delhi,28.587186438817582,77.19356132129084,Zone_07,Zone_08,0.5906,0.4093,0.5906,False
CT004482,New Delhi,28.64587739395612,77.21961137388205,Zone_07,Zone_08,0.6448,0.3551,0.6448,False
CT008356,Noida,28.534692429360064,77.37902239683783,Zone_07,Zone_07,0.9736,0.9736,0.0262,True
CT010251,Noida,28.474435006488577,77.38919499464868,Zone_07,Zone_07,0.9788,0.9788,0.0211,True
CT019032,Noida,28.530599344899677,77.36997375763943,Zone_07,Zone_07,0.9875,0.9875,0.0125,True
CT010318,Faridabad,28.393794907788056,77.2632879181148,Zone_07,Zone_07,0.833,0.833,0.1669,True
CT004377,New Delhi,28.595726191624845,77.17042558719908,Zone_08,Zone_08,0.5919,0.4076,0.5919,True
CT019436,Noida,28.492712454583533,77.3834567411935,Zone_07,Zone_07,0.9224,0.9224,0.0773,True
CT016260,Noida,28.52031617310795,77.399598068833,Zone_07,Zone_07,0.999,0.999,0.001,True
CT007870,New Delhi,28.66139277889588,77.15699314018187,Zone_08,Zone_08,0.5581,0.4418,0.5581,True
CT006504,Ghaziabad,28.68557231657507,77.32647908586264,Zone_07,Zone_07,0.9151,0.9151,0.0241,True
CT004196,Faridabad,28.42747131781596,77.35145408954145,Zone_07,Zone_07,0.8296,0.8296,0.1703,True
CT009461,Ghaziabad,28.619876936074203,77.4310593548647,Zone_07,Zone_07,0.9108,0.9108,0.0,True
CT002833,Gurugram,28.392180159409502,77.05742825078245,Zone_08,Zone_08,0.9832,0.0168,0.9832,True
CT017160,New Delhi,28.65468025692508,77.1561417169411,Zone_08,Zone_08,0.5355,0.4594,0.5355,True
CT007875,Faridabad,28.408761495580183,77.2952077568715,Zone_07,Zone_07,0.8332,0.8332,0.1627,True
CT009714,Noida,28.498192967922748,77.34507605268588,Zone_07,Zone_07,0.9844,0.9844,0.0156,True
CT004752,Faridabad,28.462109830598383,77.2473224143165,Zone_07,Zone_07,0.8215,0.8215,0.1784,True
CT016754,New Delhi,28.597832072553917,77.19797227962383,Zone_08,Zone_08,0.7234,0.2755,0.7234,True
CT014857,New Delhi,28.607801264853467,77.24974216899331,Zone_08,Zone_08,0.5231,0.4769,0.5231,True
CT006514,Noida,28.568497211277915,77.39845624432361,Zone_07,Zone_07,0.9848,0.9848,0.0148,True
CT008973,Ghaziabad,28.63357946759017,77.5101778022976,Zone_07,Zone_07,0.936,0.936,0.0008,True
CT001559,New Delhi,28.631497348826443,77.20973441607339,Zone_08,Zone_08,0.6709,0.3291,0.6709,True
CT004788,Noida,28.54316998881624,77.42604708689767,Zone_07,Zone_07,0.9763,0.9763,0.0235,True
CT018772,Gurugram,28.48912957742808,76.96056745035496,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT001641,Noida,28.466725683087823,77.46259000894938,Zone_07,Zone_07,0.9748,0.9748,0.0242,True
CT013513,Noida,28.49680357699366,77.43521929558004,Zone_07,Zone_07,0.9605,0.9605,0.0395,True
CT017399,Noida,28.53054100975645,77.38648212490823,Zone_07,Zone_07,0.9983,0.9983,0.0016,True
CT017357,New Delhi,28.556211649850727,77.21364346592597,Zone_08,Zone_08,0.7416,0.2582,0.7416,True
CT003305,New Delhi,28.62208400924865,77.2140870543141,Zone_07,Zone_08,0.6588,0.3411,0.6588,False
CT019224,New Delhi,28.660005479106918,77.16561697632011,Zone_08,Zone_08,0.692,0.3078,0.692,True
CT019138,Ghaziabad,28.67414939795566,77.45879831764994,Zone_07,Zone_07,0.9449,0.9449,0.0,True
CT018651,New Delhi,28.588057125129627,77.33529060765362,Zone_08,Zone_08,0.6401,0.3589,0.6401,True
CT012973,Ghaziabad,28.75174372256185,77.41755394864997,Zone_07,Zone_07,0.9777,0.9777,0.0011,True
CT006312,Ghaziabad,28.676655724942965,77.4252222427369,Zone_07,Zone_07,0.9864,0.9864,0.0,True
CT005194,New Delhi,28.59452447625275,77.22029395280525,Zone_07,Zone_08,0.5053,0.4946,0.5053,False
CT016171,Noida,28.48784633931609,77.42482824005153,Zone_07,Zone_07,0.9915,0.9915,0.0083,True
CT004862,Ghaziabad,28.630963912595323,77.44322074612461,Zone_07,Zone_07,0.9271,0.9271,0.0,True
CT009539,New Delhi,28.5714605009453,77.18055963122485,Zone_07,Zone_08,0.5813,0.4136,0.5813,False
CT019446,Faridabad,28.464987653199472,77.27483233706128,Zone_07,Zone_07,0.8027,0.8027,0.1971,True
CT017579,New Delhi,28.64937019007831,77.22495125965817,Zone_08,Zone_08,0.684,0.3017,0.684,True
CT019056,Faridabad,28.44405793599668,77.325029856467,Zone_07,Zone_07,0.8179,0.8179,0.182,True
CT013824,Ghaziabad,28.65483052025468,77.42653063831929,Zone_07,Zone_07,0.9791,0.9791,0.006,True
CT013004,Gurugram,28.513898778519536,76.98456098740142,Zone_08,Zone_08,0.9918,0.0048,0.9918,True
CT005329,Gurugram,28.47195781538204,77.07047905038173,Zone_08,Zone_08,0.9926,0.0057,0.9926,True
CT016652,Noida,28.559833375578272,77.44270677112866,Zone_07,Zone_07,0.997,0.997,0.0015,True
CT006166,New Delhi,28.60051838669685,77.23101517917445,Zone_07,Zone_08,0.7039,0.296,0.7039,False
CT007254,New Delhi,28.588943500036383,77.2455627139285,Zone_08,Zone_08,0.613,0.3868,0.613,True
CT014561,Faridabad,28.38884780387097,77.30780510543633,Zone_07,Zone_07,0.8043,0.8043,0.1956,True
CT011948,Gurugram,28.46437044398924,77.05970128402427,Zone_08,Zone_08,0.9882,0.0101,0.9882,True
CT016840,Ghaziabad,28.64404207603716,77.48096314896159,Zone_07,Zone_07,0.9853,0.9853,0.0002,True
CT005034,Faridabad,28.43980549943846,77.29760975119137,Zone_08,Zone_07,0.8062,0.8062,0.1937,False
CT007085,New Delhi,28.651651257615832,77.3138851959576,Zone_08,Zone_08,0.5363,0.46,0.5363,True
CT008774,Noida,28.494595682443943,77.35855025815007,Zone_07,Zone_07,0.9928,0.9928,0.0072,True
CT003695,Noida,28.537271859475307,77.40560669170256,Zone_08,Zone_07,0.965,0.965,0.0347,False
CT001373,Gurugram,28.488808635841966,77.06353378440724,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT006890,New Delhi,28.626432790486287,77.18140172959924,Zone_08,Zone_08,0.6827,0.3147,0.6827,True
CT011259,Gurugram,28.4611680416797,77.06177055091553,Zone_08,Zone_08,0.9982,0.0018,0.9982,True
CT002319,Gurugram,28.44567617011292,77.09450900307068,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT008307,New Delhi,28.65214950819693,77.16385897244245,Zone_07,Zone_08,0.6482,0.3517,0.6482,False
CT002980,Ghaziabad,28.755991152486075,77.45350803890412,Zone_07,Zone_07,0.9951,0.9951,0.0001,True
CT016506,Noida,28.514307181136253,77.37246555063892,Zone_07,Zone_07,0.9956,0.9956,0.0044,True
CT005173,Ghaziabad,28.68833276923881,77.46015845229681,Zone_07,Zone_07,0.9914,0.9914,0.0,True
CT002070,Faridabad,28.448487701580536,77.30591305918261,Zone_07,Zone_07,0.9118,0.9118,0.0881,True
CT011261,Faridabad,28.409279182560358,77.3174799630838,Zone_07,Zone_07,0.9011,0.9011,0.0939,True
CT013048,New Delhi,28.63362909893987,77.13623667725285,Zone_08,Zone_08,0.7472,0.2527,0.7472,True
CT016854,New Delhi,28.605734077112064,77.15046871181022,Zone_08,Zone_08,0.6303,0.3696,0.6303,True
CT012747,Ghaziabad,28.74043503563524,77.45856289890196,Zone_07,Zone_07,0.9781,0.9781,0.0,True
CT014302,New Delhi,28.63419008200109,77.20657346209293,Zone_07,Zone_08,0.7001,0.2998,0.7001,False
CT004088,New Delhi,28.59759870912783,77.28570198409498,Zone_08,Zone_08,0.666,0.3309,0.666,True
CT006406,New Delhi,28.583581628923213,77.2879934423226,Zone_08,Zone_08,0.6776,0.3224,0.6776,True
CT007704,New Delhi,28.611957088209508,77.19258254356616,Zone_08,Zone_08,0.7204,0.2795,0.7204,True
CT006916,Ghaziabad,28.70959690556688,77.4372371317562,Zone_07,Zone_07,0.9793,0.9793,0.0052,True
CT011670,New Delhi,28.62850863806473,77.18076072456677,Zone_07,Zone_08,0.5707,0.4293,0.5707,False
CT002490,New Delhi,28.68793755305624,77.14032016322493,Zone_08,Zone_08,0.6459,0.354,0.6459,True
CT006101,Faridabad,28.41678293807544,77.40353451967137,Zone_07,Zone_07,0.867,0.867,0.1313,True
CT010257,Ghaziabad,28.649472477255134,77.42108125237321,Zone_07,Zone_07,0.9776,0.9776,0.0,True
CT015213,New Delhi,28.682105355465005,77.1767246757725,Zone_08,Zone_08,0.7212,0.2786,0.7212,True
CT013225,New Delhi,28.61419813233117,77.26149059645954,Zone_08,Zone_08,0.7435,0.2564,0.7435,True
CT007304,Gurugram,28.39237328924876,77.06833148581029,Zone_08,Zone_08,0.9874,0.0109,0.9874,True
CT009292,Ghaziabad,28.744758534153533,77.39468556030577,Zone_07,Zone_07,0.95,0.95,0.0,True
CT011993,Ghaziabad,28.66276051798452,77.4158045348926,Zone_07,Zone_07,0.9402,0.9402,0.0143,True
CT015029,New Delhi,28.63363659348178,77.10836098515122,Zone_07,Zone_08,0.5744,0.4212,0.5744,False
CT005982,Faridabad,28.40519015258908,77.36445529768741,Zone_07,Zone_07,0.8173,0.8173,0.1827,True
