complaint_id,complaint_date,complaint_time,amount,bank,transaction_type,fraud_type,city,state,district,complaint_latitude,complaint_longitude,hour,day_of_week,day_name,is_weekend,is_night,amount_category,withdrawal_zone,synthetic_cashout_latitude,synthetic_cashout_longitude
CT001697,2026-04-20,10:06:32,24500.0,HDFC,Net Banking,Account Takeover,Amritsar,Punjab,Amritsar,31.618103359327208,74.8902045485563,10,0,Monday,0,0,Medium,Zone_01,31.550614648348994,74.96399694876003
CT001698,2025-12-18,20:25:49,54600.0,HDFC,NEFT,UPI Fraud,Noida,Uttar Pradesh,Noida,28.550712650648745,77.34123430514666,20,3,Thursday,0,0,High,Zone_07,28.683113971100845,77.33220427196548
CT001699,2026-07-31,12:37:18,46700.0,PNB,IMPS,UPI Fraud,Jaipur,Rajasthan,Jaipur,26.899362641579675,75.8648655171272,12,4,Friday,0,0,Medium,Zone_10,26.971461900114587,75.71564299939041
CT001700,2025-11-10,19:44:23,16200.0,ICICI,Debit Card,UPI Fraud,New Delhi,Delhi,New Delhi,28.62030539333138,77.30472437050858,19,0,Monday,0,0,Medium,Zone_07,28.685253488066298,77.27958454443751
CT001701,2026-04-28,13:43:16,4100.0,SBI,UPI,Phishing,Meerut,Uttar Pradesh,Meerut,28.958288070592296,77.70422291612601,13,1,Tuesday,0,0,Low,Zone_06,29.01398904540449,77.75885191666956
CT001702,2025-12-01,16:52:33,8100.0,Kotak Mahindra,IMPS,Phishing,Jaipur,Rajasthan,Jaipur,26.939537712091443,75.7953965638003,16,0,Monday,0,0,Low,Zone_10,27.012038854019693,75.65094544564353
CT001703,2025-12-14,17:17:33,21600.0,Axis,Net Banking,UPI Fraud,Ambala,Haryana,Ambala,30.438078854089646,76.81589184464242,17,6,Sunday,1,0,Medium,Zone_04,30.36705268663698,76.63520475653269
CT001704,2026-02-11,10:09:52,12700.0,Axis,UPI,UPI Fraud,New Delhi,Delhi,New Delhi,28.59998755248425,77.17330433447134,10,2,Wednesday,0,0,Medium,Zone_08,28.58785748948416,77.19521363949369
CT001705,2025-11-03,11:00:27,9100.0,HDFC,UPI,Remote Access,Gurugram,Haryana,Gurugram,28.45874105530371,77.0914030489488,11,0,Monday,0,0,Low,Zone_08,28.436431454863573,77.04453969671843
CT001706,2026-03-06,10:59:48,24000.0,HDFC,Debit Card,Phishing,Jaipur,Rajasthan,Jaipur,26.922436476939428,75.7850307104238,10,4,Friday,0,0,Medium,Zone_10,26.863755207854943,75.80589507040447
CT001707,2026-01-24,13:16:26,10100.0,Bank of Baroda,UPI,Remote Access,Ludhiana,Punjab,Ludhiana,30.904022591083656,75.79951656134715,13,5,Saturday,1,0,Medium,Zone_03,30.952170067381452,75.91325672466779
CT001708,2026-02-17,03:38:18,55000.0,IndusInd,NEFT,UPI Fraud,Gurugram,Haryana,Gurugram,28.479938847683464,77.0318269040118,3,1,Tuesday,0,1,High,Zone_08,28.57081664015945,77.10734128374189
CT001709,2025-12-01,23:59:43,9600.0,SBI,UPI,Phishing,Ghaziabad,Uttar Pradesh,Ghaziabad,28.70070679091117,77.43946472244858,23,0,Monday,0,1,Low,Zone_07,28.69443800437563,77.41002351252403
CT001710,2025-11-25,11:47:11,18200.0,Kotak Mahindra,UPI,UPI Fraud,Chandigarh,Chandigarh,Chandigarh,30.68523302801199,76.76388271737304,11,1,Tuesday,0,0,Medium,Zone_04,30.720579365302758,76.84176388688677
CT001711,2026-06-24,13:16:59,13300.0,Kotak Mahindra,UPI,Identity Theft,Noida,Uttar Pradesh,Noida,28.548639015480607,77.34898178661776,13,2,Wednesday,0,0,Medium,Zone_07,28.51402926608466,77.34019469231163
CT001712,2026-01-11,11:08:48,12900.0,Kotak Mahindra,Debit Card,Loan Scam,Panipat,Haryana,Panipat,29.39957178442122,76.94504681587745,11,6,Sunday,1,0,Medium,Zone_05,29.332020398903992,76.91278206236208
CT001713,2026-04-27,13:01:18,22900.0,PNB,Net Banking,Card Fraud,Jaipur,Rajasthan,Jaipur,26.966753812386628,75.86987683159428,13,0,Monday,0,0,Medium,Zone_10,26.911754343449743,75.79164154901238
CT001714,2026-03-12,21:17:19,2200.0,ICICI,Debit Card,UPI Fraud,Ghaziabad,Uttar Pradesh,Ghaziabad,28.673615993276815,77.39613407486235,21,3,Thursday,0,0,Low,Zone_07,28.62146710770421,77.53365146913409
CT001715,2026-01-21,18:21:32,17800.0,Kotak Mahindra,UPI,UPI Fraud,Chandigarh,Chandigarh,Chandigarh,30.704693319982546,76.75021166582953,18,2,Wednesday,0,0,Medium,Zone_04,30.790340128409294,76.76679362038901
CT001716,2025-10-31,14:59:33,35500.0,Axis,NEFT,UPI Fraud,Noida,Uttar Pradesh,Noida,28.58631100949116,77.37883843618849,14,4,Friday,0,0,Medium,Zone_07,28.53844073845434,77.40391359851476
CT001717,2026-04-08,18:52:37,37500.0,HDFC,UPI,Phishing,Ambala,Haryana,Ambala,30.423256643971555,76.77239865154705,18,2,Wednesday,0,0,Medium,Zone_04,30.421335440657806,76.75486276472446
CT001718,2025-10-19,14:25:11,26600.0,ICICI,UPI,UPI Fraud,New Delhi,Delhi,New Delhi,28.653590715571703,77.15089849331768,14,6,Sunday,1,0,Medium,Zone_07,28.690785485547686,77.36009210075326
CT001719,2026-01-06,09:13:50,28200.0,ICICI,UPI,UPI Fraud,New Delhi,Delhi,New Delhi,28.663498023145497,77.19652107715466,9,1,Tuesday,0,0,Medium,Zone_08,28.658366719708813,77.1975160605644
CT001720,2026-07-17,11:07:26,27800.0,Axis,ATM,Account Takeover,Ghaziabad,Uttar Pradesh,Ghaziabad,28.64119572147555,77.42326930365384,11,4,Friday,0,0,Medium,Zone_07,28.680528376268605,77.43726228064722
CT001721,2025-11-21,14:23:27,56300.0,Canara Bank,Debit Card,Remote Access,Jalandhar,Punjab,Jalandhar,31.295741666841298,75.66029383470402,14,4,Friday,0,0,High,Zone_02,31.40672883645369,75.60088538213661
CT001722,2025-12-12,19:18:20,22300.0,ICICI,Debit Card,UPI Fraud,Amritsar,Punjab,Amritsar,31.653227168562506,74.85123957912036,19,4,Friday,0,0,Medium,Zone_01,31.67686327759987,74.91127703198947
CT001723,2026-08-02,04:06:19,15700.0,HDFC,UPI,UPI Fraud,New Delhi,Delhi,New Delhi,28.612322478958575,77.22115374423643,4,6,Sunday,1,1,Medium,Zone_08,28.707346282848782,77.18885690282208
CT001724,2026-01-19,12:57:10,9500.0,Union Bank,IMPS,UPI Fraud,Faridabad,Haryana,Faridabad,28.368630729813365,77.35204435903518,12,0,Monday,0,0,Low,Zone_07,28.459225503997807,77.35117964998118
CT001725,2026-03-27,08:00:07,14500.0,HDFC,UPI,UPI Fraud,Gurugram,Haryana,Gurugram,28.456112823639014,77.02996821370628,8,4,Friday,0,0,Medium,Zone_08,28.51639517891268,77.16017967646555
CT001726,2025-11-06,17:10:41,30000.0,SBI,UPI,UPI Fraud,Jalandhar,Punjab,Jalandhar,31.36153435774175,75.62742884800068,17,3,Thursday,0,0,Medium,Zone_02,31.28148947073781,75.46275639278082
CT001727,2026-03-19,10:24:26,35100.0,IndusInd,Debit Card,Remote Access,Ambala,Haryana,Ambala,30.299065217520297,76.78996722581869,10,3,Thursday,0,0,Medium,Zone_04,30.437473972756177,76.82232285650798
CT001728,2025-12-07,12:37:41,12000.0,Union Bank,Debit Card,Identity Theft,Ghaziabad,Uttar Pradesh,Ghaziabad,28.693593067981347,77.57559966431053,12,6,Sunday,1,0,Medium,Zone_07,28.5918518308295,77.46239213607552
CT001729,2026-02-24,13:26:39,11900.0,Bank of Baroda,NEFT,UPI Fraud,Jalandhar,Punjab,Jalandhar,31.267229480986394,75.60884353676373,13,1,Tuesday,0,0,Medium,Zone_02,31.341903038209907,75.61379443671312
CT001730,2026-08-02,13:38:02,27900.0,ICICI,ATM,UPI Fraud,Panipat,Haryana,Panipat,29.38769411596859,77.00628662996085,13,6,Sunday,1,0,Medium,Zone_05,29.409736757644318,77.07561336126386
CT001731,2026-04-15,15:29:34,50400.0,Axis,UPI,UPI Fraud,Jaipur,Rajasthan,Jaipur,26.90785201433497,75.79649516622537,15,2,Wednesday,0,0,High,Zone_10,26.858644034634295,75.75759816072453
CT001732,2026-09-03,07:23:40,119700.0,IndusInd,NEFT,UPI Fraud,Jalandhar,Punjab,Jalandhar,31.306337567579746,75.52625887525694,7,3,Thursday,0,0,High,Zone_02,31.34472299594932,75.5656526913174
CT001733,2026-09-18,20:53:58,28700.0,IndusInd,ATM,Investment Scam,Noida,Uttar Pradesh,Noida,28.538139350204165,77.48462036622847,20,4,Friday,0,0,Medium,Zone_07,28.5506660539772,77.48718374397488
CT001734,2026-02-28,15:36:43,11400.0,SBI,Debit Card,Phishing,Patiala,Punjab,Patiala,30.39687209661238,76.38540117285352,15,5,Saturday,1,0,Medium,Zone_04,30.343446074738832,76.50344337158639
CT001735,2026-01-07,15:08:34,8100.0,IndusInd,UPI,Card Fraud,Ghaziabad,Uttar Pradesh,Ghaziabad,28.65723673170329,77.47154771180386,15,2,Wednesday,0,0,Low,Zone_07,28.68503715676293,77.6188398814601
CT001736,2025-12-17,11:30:45,73000.0,PNB,UPI,UPI Fraud,Noida,Uttar Pradesh,Noida,28.541943936583408,77.47213921942507,11,2,Wednesday,0,0,High,Zone_07,28.470338503249486,77.336949417767
CT001737,2026-05-14,00:10:47,24600.0,SBI,NEFT,UPI Fraud,Ghaziabad,Uttar Pradesh,Ghaziabad,28.67149459197305,77.55317718663804,0,3,Thursday,0,1,Medium,Zone_07,28.842562879695944,77.4124938149257
CT001738,2026-06-11,17:57:10,13900.0,SBI,NEFT,UPI Fraud,Amritsar,Punjab,Amritsar,31.63617940091424,74.8816146726101,17,3,Thursday,0,0,Medium,Zone_01,31.75839718704293,74.92275369669846
CT001739,2026-07-11,14:44:38,11400.0,SBI,NEFT,SIM Swap,Faridabad,Haryana,Faridabad,28.39694533166079,77.36405098958625,14,5,Saturday,1,0,Medium,Zone_07,28.30466495956996,77.36288980013657
CT001740,2025-12-14,13:45:24,65300.0,Canara Bank,IMPS,SIM Swap,Noida,Uttar Pradesh,Noida,28.49704127168109,77.34070585303154,13,6,Sunday,1,0,High,Zone_07,28.512648463255697,77.40869746541914
CT001741,2026-05-31,15:11:13,14200.0,ICICI,ATM,UPI Fraud,Patiala,Punjab,Patiala,30.32577650434185,76.40954623859393,15,6,Sunday,1,0,Medium,Zone_04,30.35483472197582,76.48758462666913
CT001742,2026-06-06,18:50:28,51200.0,Bank of Baroda,Debit Card,UPI Fraud,Patiala,Punjab,Patiala,30.40477960041069,76.39588906023644,18,5,Saturday,1,0,High,Zone_04,30.416225463923553,76.2987340981594
CT001743,2026-03-30,15:06:02,35000.0,SBI,UPI,Investment Scam,Jalandhar,Punjab,Jalandhar,31.36043971288397,75.62006290774066,15,0,Monday,0,0,Medium,Zone_02,31.344250088723193,75.51009968797835
CT001744,2026-06-08,13:04:00,14200.0,Kotak Mahindra,Net Banking,Phishing,Jaipur,Rajasthan,Jaipur,26.895053759806007,75.6901089199292,13,0,Monday,0,0,Medium,Zone_10,26.93746860068513,75.71105080501415
CT001745,2026-03-29,23:56:26,79900.0,Axis,Net Banking,UPI Fraud,New Delhi,Delhi,New Delhi,28.671585654419054,77.2362006532652,23,6,Sunday,1,1,High,Zone_07,28.63924852612258,77.22537597045306
CT001746,2026-07-19,16:24:34,18000.0,Canara Bank,Net Banking,SIM Swap,New Delhi,Delhi,New Delhi,28.55471181808662,77.24765097301697,16,6,Sunday,1,0,Medium,Zone_07,28.653018597825998,77.29046817203823
CT001747,2026-01-20,11:26:45,12300.0,Axis,UPI,Investment Scam,Noida,Uttar Pradesh,Noida,28.53919748984983,77.39360978592777,11,1,Tuesday,0,0,Medium,Zone_07,28.60231046852022,77.36995834680788
CT001748,2026-01-01,10:32:03,60700.0,Kotak Mahindra,UPI,Card Fraud,Faridabad,Haryana,Faridabad,28.349701302129535,77.3086590961858,10,3,Thursday,0,0,High,Zone_08,28.413759449825314,77.22020511507459
CT001749,2026-05-13,14:58:26,36400.0,PNB,Net Banking,Remote Access,Gurugram,Haryana,Gurugram,28.512991690667242,77.00912318226955,14,2,Wednesday,0,0,Medium,Zone_08,28.44715128918312,77.06321308088707
CT001750,2026-01-26,08:28:35,12600.0,Axis,NEFT,Investment Scam,Gurugram,Haryana,Gurugram,28.427682513244747,77.00540316223666,8,0,Monday,0,0,Medium,Zone_08,28.547962661577614,76.98163222899663
CT001751,2026-04-03,01:01:36,37400.0,Canara Bank,ATM,Card Fraud,New Delhi,Delhi,New Delhi,28.64590907195638,77.2135834054636,1,4,Friday,0,1,Medium,Zone_07,28.634054066810755,77.24962900749782
CT001752,2025-12-31,16:25:59,46700.0,Axis,UPI,Loan Scam,Amritsar,Punjab,Amritsar,31.667816466688254,74.83274065905587,16,2,Wednesday,0,0,Medium,Zone_01,31.668636446747005,74.79561795166455
CT001753,2025-12-28,13:27:52,32100.0,Canara Bank,IMPS,Account Takeover,Ghaziabad,Uttar Pradesh,Ghaziabad,28.705496364340288,77.52291765121728,13,6,Sunday,1,0,Medium,Zone_07,28.638345125147254,77.38954507899827
CT001754,2026-05-22,20:56:10,11600.0,SBI,Debit Card,UPI Fraud,Noida,Uttar Pradesh,Noida,28.531826986881008,77.35039275680228,20,4,Friday,0,0,Medium,Zone_07,28.50240653020511,77.35711743813008
CT001755,2026-01-11,00:11:46,23800.0,PNB,Debit Card,Remote Access,Ambala,Haryana,Ambala,30.29756194652921,76.77298597628521,0,6,Sunday,1,1,Medium,Zone_04,30.411256067199673,76.87692272038588
CT001756,2026-09-22,18:40:13,7400.0,Canara Bank,NEFT,UPI Fraud,Faridabad,Haryana,Faridabad,28.414895638427605,77.34774366004574,18,1,Tuesday,0,0,Low,Zone_07,28.363226941138336,77.38360746243808
CT001757,2026-07-25,18:55:17,13300.0,Canara Bank,Debit Card,UPI Fraud,Ludhiana,Punjab,Ludhiana,30.888885054778928,75.78152052843728,18,5,Saturday,1,0,Medium,Zone_03,30.99487311009052,75.80833865770842
CT001758,2026-03-03,20:45:58,13800.0,Axis,Debit Card,SIM Swap,Jaipur,Rajasthan,Jaipur,26.905530004638784,75.7580699523711,20,1,Tuesday,0,0,Medium,Zone_10,26.98526439613045,75.84770781284467
CT001759,2025-12-28,20:02:52,36400.0,Axis,Net Banking,Account Takeover,Meerut,Uttar Pradesh,Meerut,28.959962263347972,77.70117985303825,20,6,Sunday,1,0,Medium,Zone_06,28.9944844300369,77.67604403954748
CT001760,2026-01-31,22:32:06,40200.0,Kotak Mahindra,ATM,UPI Fraud,Meerut,Uttar Pradesh,Meerut,28.949701434140042,77.72952939872211,22,5,Saturday,1,1,Medium,Zone_06,28.977160525223344,77.64615889303383
CT001761,2026-03-13,08:33:33,5700.0,ICICI,UPI,Investment Scam,Ambala,Haryana,Ambala,30.334599774309837,76.74117981217142,8,4,Friday,0,0,Low,Zone_04,30.37302894965994,76.783680748704
CT001762,2026-04-30,12:36:22,26400.0,Canara Bank,UPI,UPI Fraud,Ludhiana,Punjab,Ludhiana,30.9106422102439,75.79401193687792,12,3,Thursday,0,0,Medium,Zone_03,30.916373657627776,75.96706604125926
CT001763,2026-02-08,22:51:22,17300.0,HDFC,Net Banking,UPI Fraud,Amritsar,Punjab,Amritsar,31.623357750073428,74.89267052525774,22,6,Sunday,1,1,Medium,Zone_01,31.76361654528854,74.80529384520875
CT001764,2026-02-07,20:54:28,24900.0,SBI,UPI,Phishing,Ludhiana,Punjab,Ludhiana,30.869465632059203,75.94307696883935,20,5,Saturday,1,0,Medium,Zone_03,30.953511682285487,75.8551665418542
CT001765,2026-03-30,20:47:58,67900.0,Kotak Mahindra,NEFT,Remote Access,Ludhiana,Punjab,Ludhiana,30.86865757628687,75.88596388986613,20,0,Monday,0,0,High,Zone_03,30.9926878864177,75.75061103363969
CT001766,2025-11-10,16:51:30,12900.0,ICICI,ATM,Account Takeover,Jalandhar,Punjab,Jalandhar,31.301052959029686,75.56662660074923,16,0,Monday,0,0,Medium,Zone_02,31.327076797520203,75.60688956341669
CT001767,2025-10-14,22:54:12,14400.0,ICICI,Debit Card,Account Takeover,Jaipur,Rajasthan,Jaipur,26.84962534098146,75.78230318380163,22,1,Tuesday,0,1,Medium,Zone_10,26.92652551065231,75.7276126175785
CT001768,2026-03-30,13:09:47,33300.0,HDFC,UPI,Loan Scam,Jalandhar,Punjab,Jalandhar,31.31970571456684,75.57584264578472,13,0,Monday,0,0,Medium,Zone_02,31.339213365427646,75.57613925703289
CT001769,2026-06-19,12:31:05,19600.0,Union Bank,ATM,Card Fraud,Ludhiana,Punjab,Ludhiana,30.88871719176165,75.83596565416487,12,4,Friday,0,0,Medium,Zone_03,30.884353468285475,75.84281037547116
CT001770,2026-05-02,23:38:18,5000.0,PNB,UPI,Phishing,Ghaziabad,Uttar Pradesh,Ghaziabad,28.619531040014323,77.48458992833265,23,5,Saturday,1,1,Low,Zone_07,28.637662717696614,77.45038167821875
CT001771,2025-10-28,12:28:27,80000.0,Union Bank,Net Banking,SIM Swap,New Delhi,Delhi,New Delhi,28.62107793156419,77.21766274764497,12,1,Tuesday,0,0,High,Zone_08,28.687512928232806,77.19933893529652
CT001772,2026-03-07,21:41:10,22900.0,ICICI,UPI,Loan Scam,Noida,Uttar Pradesh,Noida,28.518808059252144,77.3432786146994,21,5,Saturday,1,0,Medium,Zone_07,28.49222407810354,77.48721993278164
CT001773,2026-04-17,12:47:03,41800.0,ICICI,ATM,Remote Access,New Delhi,Delhi,New Delhi,28.630854924720026,77.22084357305789,12,4,Friday,0,0,Medium,Zone_08,28.589363375059023,77.15780581554701
CT001774,2026-07-07,19:02:21,12700.0,HDFC,IMPS,UPI Fraud,Ghaziabad,Uttar Pradesh,Ghaziabad,28.71368466301459,77.49460410063227,19,1,Tuesday,0,0,Medium,Zone_07,28.648938134912225,77.50202161590741
CT001775,2026-06-03,14:28:21,5700.0,ICICI,Debit Card,Remote Access,New Delhi,Delhi,New Delhi,28.59722139409113,77.22046624544289,14,2,Wednesday,0,0,Low,Zone_07,28.483548910093436,77.25691445664222
CT001776,2026-06-05,16:36:11,17000.0,SBI,,Phishing,Faridabad,Haryana,Faridabad,28.45635927779863,77.31775009667149,16,4,Friday,0,0,Medium,Zone_07,28.441505763839757,77.32857325126834
CT001777,2025-10-02,21:03:30,22500.0,SBI,Net Banking,Remote Access,New Delhi,Delhi,New Delhi,28.60620512621234,77.15896068496973,21,3,Thursday,0,0,Medium,Zone_08,28.54232778033859,77.07850030596938
CT001778,2026-03-17,18:49:35,50600.0,ICICI,Debit Card,UPI Fraud,Gurugram,Haryana,Gurugram,28.48549453292776,77.13067181770957,18,1,Tuesday,0,0,High,Zone_08,28.461767217038457,77.05437332503023
CT001779,2026-09-03,20:58:13,12600.0,Bank of Baroda,UPI,Loan Scam,Ambala,Haryana,Ambala,30.399455596455432,76.7621500836763,20,3,Thursday,0,0,Medium,Zone_04,30.29693266321089,76.8615777458782
CT001780,2026-09-12,14:14:43,43200.0,ICICI,UPI,Remote Access,Gurugram,Haryana,Gurugram,28.419816220394857,77.01165251179302,14,5,Saturday,1,0,Medium,Zone_08,28.569983658288713,77.07088869672711
CT001781,2026-07-09,07:46:01,6000.0,Axis,UPI,Investment Scam,Ludhiana,Punjab,Ludhiana,30.905653972812818,75.8299206164795,7,3,Thursday,0,0,Low,Zone_03,31.044651513947304,75.83809935901812
CT001782,2026-05-03,21:18:28,13700.0,ICICI,UPI,Loan Scam,Noida,Uttar Pradesh,Noida,28.544950669664715,77.36060507929137,21,6,Sunday,1,0,Medium,Zone_07,28.428486148825176,77.43668723929348
CT001783,2026-07-27,23:57:39,22500.0,Axis,Debit Card,UPI Fraud,Patiala,Punjab,Patiala,30.367696282843575,76.33685910520892,23,0,Monday,0,1,Medium,Zone_04,30.368976469483314,76.42674908952671
CT001784,2026-02-09,11:51:56,7300.0,Kotak Mahindra,IMPS,Remote Access,Ludhiana,Punjab,Ludhiana,30.901655134169946,75.87161619594036,11,0,Monday,0,0,Low,Zone_03,30.785283472295077,75.74255136193426
CT001785,2026-03-14,21:22:31,70200.0,Kotak Mahindra,Debit Card,SIM Swap,Patiala,Punjab,Patiala,30.340446806028524,76.33489298791123,21,5,Saturday,1,0,High,Zone_04,30.2647691443309,76.33326279887478
CT001786,2026-02-14,16:37:17,15300.0,IndusInd,UPI,SIM Swap,Ghaziabad,Uttar Pradesh,Ghaziabad,28.63194882277797,77.45332931701213,16,5,Saturday,1,0,Medium,Zone_07,28.73687748401129,77.37859051926867
CT001787,2025-11-06,12:39:35,9900.0,HDFC,IMPS,Account Takeover,Ambala,Haryana,Ambala,30.387353014569957,76.81729001555799,12,3,Thursday,0,0,Low,Zone_04,30.30738831495808,76.59442411888189
CT001788,2025-10-08,01:57:28,7700.0,ICICI,ATM,Card Fraud,New Delhi,Delhi,New Delhi,28.573045121574612,77.24727563655455,1,2,Wednesday,0,1,Low,Zone_07,28.67224272034394,77.25651235659211
CT001789,2026-01-29,20:49:42,6600.0,IndusInd,UPI,Phishing,Ghaziabad,Uttar Pradesh,Ghaziabad,28.666990809158936,77.43754498749796,20,3,Thursday,0,0,Low,Zone_07,28.67179945826606,77.44421848427267
CT001790,2026-06-03,23:55:09,34200.0,Canara Bank,UPI,Card Fraud,Jalandhar,Punjab,Jalandhar,31.333531053400147,75.6567515034483,23,2,Wednesday,0,1,Medium,Zone_02,31.356876546037224,75.62461052698087
CT001791,2026-06-19,09:45:47,9400.0,Axis,IMPS,Loan Scam,Noida,Uttar Pradesh,Noida,28.588633366837136,77.45238401138323,9,4,Friday,0,0,Low,Zone_07,28.482646192439702,77.38231203279167
CT001792,2026-06-29,00:01:07,24900.0,Axis,Debit Card,Phishing,Chandigarh,Chandigarh,Chandigarh,30.667179011391198,76.76126423337695,0,0,Monday,0,1,Medium,Zone_04,30.67560118766027,76.70648624097993
CT001793,2026-04-23,12:47:46,13000.0,Kotak Mahindra,Debit Card,Card Fraud,Amritsar,Punjab,Amritsar,31.669449479195478,74.96836987729925,12,3,Thursday,0,0,Medium,Zone_01,31.65844444915263,74.73419514729612
CT001794,2025-12-21,21:16:01,40500.0,Union Bank,Net Banking,UPI Fraud,New Delhi,Delhi,New Delhi,28.658544433544435,77.21086775673588,21,6,Sunday,1,0,Medium,Zone_08,28.670841272061253,77.19451720368878
CT001795,2026-08-06,21:35:43,25200.0,ICICI,Debit Card,UPI Fraud,Meerut,Uttar Pradesh,Meerut,28.98226612078149,77.74203102280536,21,3,Thursday,0,0,Medium,Zone_06,28.98076212250922,77.69380691439535
CT001796,2026-07-08,13:11:46,33500.0,SBI,UPI,Card Fraud,Chandigarh,Chandigarh,Chandigarh,30.75474407893101,76.6914677659246,13,2,Wednesday,0,0,Medium,Zone_04,30.670744045363108,76.87027657877942
CT001797,2025-12-13,20:51:44,158600.0,IndusInd,Debit Card,UPI Fraud,Faridabad,Haryana,Faridabad,28.39440715642669,77.30879117327818,20,5,Saturday,1,0,High,Zone_07,28.473499454747675,77.26215250962632
CT001798,2026-06-05,11:12:36,12700.0,Bank of Baroda,UPI,Phishing,Chandigarh,Chandigarh,Chandigarh,30.687842439054542,76.72926336397249,11,4,Friday,0,0,Medium,Zone_04,30.740865676586033,76.80135116572589
CT001799,2025-12-24,16:39:01,21000.0,SBI,UPI,Remote Access,Faridabad,Haryana,Faridabad,28.45516313710216,77.33559118590037,16,2,Wednesday,0,0,Medium,Zone_07,28.417599861839218,77.25573323923285
CT001800,2025-10-20,18:43:53,21600.0,HDFC,Debit Card,Loan Scam,New Delhi,Delhi,New Delhi,28.61724455942104,77.16806962889996,18,0,Monday,0,0,Medium,Zone_08,28.651978781268124,77.19818575707801
CT001801,2025-10-21,07:01:48,26000.0,Axis,UPI,SIM Swap,New Delhi,Delhi,New Delhi,28.631599995834513,77.18380528978997,7,1,Tuesday,0,0,Medium,Zone_08,28.70860767823596,77.15137819554384
CT001802,2026-01-05,08:37:08,12900.0,Bank of Baroda,IMPS,Phishing,New Delhi,Delhi,New Delhi,28.542706331284638,77.20961780672572,8,0,Monday,0,0,Medium,Zone_08,28.679413770396234,77.06732199371459
CT001803,2025-12-20,06:43:06,32700.0,Kotak Mahindra,UPI,UPI Fraud,Ludhiana,Punjab,Ludhiana,30.905242968878532,75.78391432621792,6,5,Saturday,1,0,Medium,Zone_03,30.906818062984687,75.76558539508005
CT001804,2026-09-30,23:39:41,113200.0,SBI,UPI,Investment Scam,New Delhi,Delhi,New Delhi,28.57038209184582,77.22609965065831,23,2,Wednesday,0,1,High,Zone_07,28.659929583719958,77.23778543121487
CT001805,2026-09-13,13:32:15,17400.0,HDFC,ATM,Card Fraud,New Delhi,Delhi,New Delhi,28.67410691403055,77.15464123413015,13,6,Sunday,1,0,Medium,Zone_07,28.689074103019554,77.23812243749471
CT001806,2025-10-03,11:48:25,18500.0,Bank of Baroda,Debit Card,SIM Swap,New Delhi,Delhi,New Delhi,28.628927823129665,77.20510075823503,11,4,Friday,0,0,Medium,Zone_08,28.622199814812337,77.21904946184328
CT001807,2026-09-26,12:21:24,8100.0,SBI,UPI,Remote Access,Jalandhar,Punjab,Jalandhar,31.34883387185527,75.57018402737147,12,5,Saturday,1,0,Low,Zone_02,31.201844998351465,75.57873859924769
